Nid,DLL Author Record,Authorized Name,Author Name Latin,Author Name English,Author Name Native Language,Also known as,Other Alternative Name Form(s),Time Period,LoC Source,LofC URI,LoC ID,VIAF Source,PHI Author Name,Perseus Name,BNE Name,BNF Name,DNB Name,ICCU Name,ISNI Name,WorldCat Identity
45242,"45242 : Theodofrid, of Corbie","Theodofrid, of Corbie",Theodofridus Corbeiensis,,Théofroy de Corbie,,,Medieval,,,,http://viaf.org/viaf/15176116,,,,,Theodofridus Corbeiensis -683,,,
45411,"45411 : Theodore, Bishop of Mopsuestia","Theodore, Bishop of Mopsuestia",Theodorus Mopsuestenus,Theodore the Interpreter ,,,,Classical,http://lccn.loc.gov/n84200019,https://id.loc.gov/authorities/names/n84200019,n84200019,http://viaf.org/viaf/38327704,,,"Teodoro de Mopsuestia, Obispo de Mopsuestia",Théodore de Mopsueste 0350?-0428?,Theodorus Mopsuestenus 352-428,Theodorus ,Theodorus vescovo di Mopsuestia,https://www.worldcat.org/identities/lccn-n84200019
45412,"45412 : Theodoret, Bishop of Cyrrhus","Theodoret, Bishop of Cyrrhus",Theodoretus Cyrrhensis,,,,,Classical,http://lccn.loc.gov/n81119785,https://id.loc.gov/authorities/names/n81119785,n81119785,http://viaf.org/viaf/77111352,,,Teodoreto de Ciro,,Theodoretus Cyrrhensis 393-466,Theodoretus ,Theodoretus 393-466 Cyrrhensis,https://www.worldcat.org/identities/lccn-n81119785
45413,"45413 : Theodoric, King of the Ostrogoths, 454?-526","Theodoric, King of the Ostrogoths, 454?-526",Flāvius Theodericus,Theoderic the Great,,,,Medieval,http://lccn.loc.gov/n80060662,https://id.loc.gov/authorities/names/n80060662,n80060662,http://viaf.org/viaf/27864382,,"Theodoric, King of the Ostrogoths (Ostrogothic king, ca. 454-526)                           ",,Théodoric I roi des Ostrogoths 0454?-0526,"Theoderich Ostgotenreich, König ca. 453-526",,Dietrich von Bern,https://www.worldcat.org/identities/lccn-n80060662
45843,"45843 : Theodoric, of Fleury","Theodoric, of Fleury",Theodoricus Floriacensis ,,Thierry‏ ‎de Fleury,,,Medieval,,,,http://viaf.org/viaf/54270986,,,,,Theodoricus Floriacensis 950-1027,,,
45246,"45246 : Theodoric, of Sint-Truiden","Theodoric, of Sint-Truiden",Theodoricus Sancti Trudonis,Theodorich of Saint-Trond,,,,Medieval,,,,http://viaf.org/viaf/120906504,,,,,Theodoricus Sancti Trudonis 1066-1107,,,
45244,"45244 : Theodoric, of Tholey","Theodoric, of Tholey",Theodoricus‏ ‎Theologiensis,Theodoric of Tholey,Theoderich von Tholey,,,,,,,http://viaf.org/viaf/54553775,,,,,Theoderich von Tholey,,,
45247,"45247 : Theodoric, of Trier","Theodoric, of Trier",Theodoricus Treverensis,,,,,Medieval,,,,http://viaf.org/viaf/59492651,,,,,Theodoricus Treverensis -977,,,
71023,"71023 : Theodosius I, Emperor of Rome","Theodosius I, Emperor of Rome",Flavius Theodosius Augustus,"Theodosius I, Emperor of Rome",,,,Classical,http://lccn.loc.gov/n83045220,https://id.loc.gov/authorities/names/n83045220,n83045220,http://viaf.org/viaf/31978444,,"Theodosius I, Emperor of Rome, 347-395",,Théodose I empereur romain 0347?-0395,"Theodosius I. Römisches Reich, Kaiser 347-395",,"Theodosius I, Emperor of Rome",https://www.worldcat.org/identities/lccn-n83045220
71024,"71024 : Theodosius II, Emperor of Rome","Theodosius II, Emperor of Rome",Flavius Theodosius Iunior Augustus,"Theodosius II, Emperor of Rome",,,,Classical,http://lccn.loc.gov/n93049411,https://id.loc.gov/authorities/names/n93049411,n93049411,http://viaf.org/viaf/46929243,,"Theodosius II, Emperor of Rome, 401-450",,Théodose II empereur d'Orient 0401-0450,"Theodosius II. Byzantinisches Reich, Kaiser 401-450",Theodosius ,Theodosius 401-450 imperatore d'Oriente II,https://www.worldcat.org/identities/lccn-n93049411
89812,"89812 : Theodosius, active 6th century","Theodosius, active 6th century",Theodosius,,,,,Medieval,http://lccn.loc.gov/n88642248,https://id.loc.gov/authorities/names/n88642248,n88642248,http://viaf.org/viaf/297718579,,"Theodosius, active 6th century",,,Theodosius Archidiaconus ca. um 530,,Theodosius sec. VI arcidiacono,https://www.worldcat.org/identities/lccn-n88642248
70850,"70850 : Theodricus, active 12th century","Theodricus, active 12th century",Theodoricus,Theoderic,Þórir ,,,Medieval,http://lccn.loc.gov/nr95046597,https://id.loc.gov/authorities/names/nr95046597,n88060927,http://viaf.org/viaf/250950730,,,Theodoricus Epternacensis,,Theodoricus Epternacensis -1192,,,https://www.worldcat.org/identities/lccn-nr95046597
45248,"45248 : Theodulf, Bishop of Orléans","Theodulf, Bishop of Orléans",Theodulfus Aurelianensis,Theodulf of Orléans,Théodulf d'Orléans,,,Medieval,http://lccn.loc.gov/n82207407,https://id.loc.gov/authorities/names/n82207407,n82207407,http://viaf.org/viaf/72751795,,Theodulf Bishop of Orleans ca. 760-821                      ,"Teodulfo, Obispo de Orleans",Théodulfe 0750?-0821,Theodulfus Aurelianensis 750-821,,Théodulfe ca 750-821,https://www.worldcat.org/identities/lccn-n82207407
45243,45243 : Theodulus,Theodulus,Theodulus,,Theodolus,,,Medieval,https://lccn.loc.gov/nr93010112,http://id.loc.gov/authorities/names/nr93010112,nr93010112,http://viaf.org/viaf/56754482,,,,,,,,
70979,"70979 : Theodulus, active 9th century","Theodulus, active 9th century",Theodulus,Theodulus,Theodulus,,,Medieval,http://lccn.loc.gov/nr93010112,https://id.loc.gov/authorities/names/nr93010112,no2008139833,http://viaf.org/viaf/56961813,,,,,Theodulus Italus,,Theodulus,https://www.worldcat.org/identities/lccn-nr93010112
44620,"44620 : Theodwin, of Liège","Theodwin, of Liège",Theoduinus‏ ‎Noricus,,Dietwin‏ ‎von Lüttich,,,Medieval,,,,http://viaf.org/viaf/10582451,,,,,Theoduinus Noricus -1075,,,
89389,"89389 : Theon, of Alexandria, active 364","Theon, of Alexandria, active 364",,,,,,Classical,https://lccn.loc.gov/n86048557,http://id.loc.gov/authorities/names/n86048557,n86048557,https://viaf.org/viaf/88940669,,,,,,,,
84085,"84085 : Thessalus, of Tralles","Thessalus, of Tralles",Thessalus Trallianus ,,,,,Classical,,,,https://viaf.org/viaf/10236766,,,,,,,,
89677,"89677 : Thewrewk, Emil, Ponori, 1838-1917","Thewrewk, Emil, Ponori, 1838-1917",,,,,,Neo-Latin,https://lccn.loc.gov/n94037916,http://id.loc.gov/authorities/names/n94037916,n94037916,https://viaf.org/viaf/39365374,,,,,,,,
45245,"45245 : Thierry, de Chartres","Thierry, de Chartres",Theodoricus Carnotensis,,Thierry de Chartres,,,Medieval,http://lccn.loc.gov/n85279682,https://id.loc.gov/authorities/names/n85279682,n85279682,http://viaf.org/viaf/106964309,,,Thierry de Chartres 1100?-1150?,Thierry de Chartres 1100?-1150?,Theodoricus Carnotensis 1100-1155,,Thierry De Chartres,https://www.worldcat.org/identities/lccn-n85279682
45249,"45249 : Thietmar, von Merseburg, Bishop of Merseburg","Thietmar, von Merseburg, Bishop of Merseburg",Thietmarus Merseburgensis,Thietmar of Merseburg,Thietmar von Merseburg,,,Medieval,http://lccn.loc.gov/nr90002217,https://id.loc.gov/authorities/names/nr90002217,nr90002217,http://viaf.org/viaf/32792310,,,,Thietmar von Merseburg 0975-1018 évêque,Thietmarus Merseburgensis 975-1018,,Thietmar,https://www.worldcat.org/identities/lccn-nr90002217
89554,"89554 : Thilo, Georg, 1831-1893","Thilo, Georg, 1831-1893",,,,,,Neo-Latin,https://lccn.loc.gov/no98061986,http://id.loc.gov/authorities/names/no98061986,no98061986,https://viaf.org/viaf/64781652,,,,,,,,
45250,"45250 : Thiofrid, Abbot of Echternach","Thiofrid, Abbot of Echternach",Theofridus Epternacensis,Thiofrid,Thiofrid von Echternach,,,Medieval,http://lccn.loc.gov/nr94006604,https://id.loc.gov/authorities/names/nr94006604,nr94006604,http://viaf.org/viaf/166553251,,,,Theofridus Epternacensis ....-1110,Theofridus Epternacensis 1040-1110,,Theofridus Epternacensis 1040-1110,https://www.worldcat.org/identities/lccn-nr94006604
89879,89879 : Thomas Monumetensis ca. 1170,Thomas Monumetensis ca. 1170,Thoas Monumetensis,Thomas of Monmouth,,,,Medieval,,,,http://viaf.org/viaf/292379778,,"Thomas, of Monmouth",,,Thomas Monumetensis ca. um 1170,,Thomas of Monmouth,
89863,89863 : Thomas of Celano 1190-1260,Thomas of Celano 1190-1260,Thomas‏ Celanensis‏,,,,,Medieval,,,,http://viaf.org/viaf/67706132,,Thomas of Celano,,Thomas de Celano 1190?-1260?,Thomas von Celano 1190-1260,,Thomas 1190-1260 von Celano,
70845,"70845 : Thomas of Elmham, 1364-1440?","Thomas of Elmham, 1364-1440?",,,,,,Medieval,http://lccn.loc.gov/nr93039092,https://id.loc.gov/authorities/names/nr93039092,nr93039092,http://viaf.org/viaf/61420872,,,,Thomas d'Elmham 1364-1427?,Thomas de Elmham 1364-1422,,Thomas 1364-1422 de Elmham,https://www.worldcat.org/identities/lccn-nr93039092
45253,"45253 : Thomas, à Becket, Saint","Thomas, à Becket, Saint",,Thomas Becket,Saint Thomas of Canterbury,,,Medieval,http://lccn.loc.gov/n80036571,https://id.loc.gov/authorities/names/n80036571,n80036571,http://viaf.org/viaf/100187947,,,,Thomas Becket saint 1120-1170,Thomas Becket 1118-1170,,"Becket, Thomas 1118-1170 svatý",https://www.worldcat.org/identities/lccn-n80036571
70852,"70852 : Thomas, à Kempis, 1380-1471","Thomas, à Kempis, 1380-1471",Thomas Kempisius,Thomas à Kempis,Thomas von Kempen,,,Neo-Latin,http://lccn.loc.gov/n80002949,https://id.loc.gov/authorities/names/n80002949,n80002949,http://viaf.org/viaf/59077661,,"Thomas, à Kempis, 1380-1471",Thomas a Kempis,Thomas a Kempis 1380?-1471,Thomas von Kempen 1379-1471,Thomas : a Kempis,"Thomas 1380-1471 a Kempis,",https://www.worldcat.org/identities/lccn-n80002949
89710,"89710 : Thomas, Antoine, 1644-1709","Thomas, Antoine, 1644-1709",,,,,,Neo-Latin,https://lccn.loc.gov/nr94020558,http://id.loc.gov/authorities/names/nr94020558,nr94020558,https://viaf.org/viaf/76306275,,,,,,,,
45252,"45252 : Thomas, Aquinas, Saint","Thomas, Aquinas, Saint",Thomas de Aquino,Saint Thomas Aquinas,Tommaso d'Aquino,,,Medieval,https://lccn.loc.gov/n78095790,http://id.loc.gov/authorities/names/n78095790,n78095790,http://viaf.org/viaf/264344179,,"Thomas, Aquinas, Saint, 1225?-1274                           ",,,,,,
70720,"70720 : Thomas, Gallus, -1246","Thomas, Gallus, -1246",Thomas Gallus ,Thomas Gallus of Vercelli,Thomas de Saint-Victor,,,Medieval,http://lccn.loc.gov/n81090079,https://id.loc.gov/authorities/names/n81090079,n81090079,http://viaf.org/viaf/298148103,,,,Thomas Gallus 11..-1246,Thomas Vercellensis -1246,,Thomas Gallus 11..-1246,https://www.worldcat.org/identities/lccn-n81090079
84183,"84183 : Thomas, Paul, 1852-1937","Thomas, Paul, 1852-1937",,,,,,Neo-Latin,https://lccn.loc.gov/no2011016028,http://id.loc.gov/authorities/names/no2011016028,no2011016028,https://viaf.org/viaf/100162819,,,,,,,,
70826,"70826 : Thomas, von Erfurt, active 14th century","Thomas, von Erfurt, active 14th century",Thomas Erfordiensis,Thomas of Erfurt,Thomas von Erfurt,,,Medieval,http://lccn.loc.gov/n88135864,https://id.loc.gov/authorities/names/n88135864,n88135864,http://viaf.org/viaf/160145664981705170003,,,,,,,,https://www.worldcat.org/identities/lccn-n88135864
70812,"70812 : Thomas, Waleys, approximately 1287-1350?","Thomas, Waleys, approximately 1287-1350?",Thomas Wallensis,,,,,Medieval,http://lccn.loc.gov/nr96019891,https://id.loc.gov/authorities/names/nr96019891,nr96019891,http://viaf.org/viaf/17360618,,,,Thomas Valois 1287-1350?,Thomas Wallensis 1287-1349,,Thomas d. 1350 Wallensis,https://www.worldcat.org/identities/lccn-nr96019891
71690,"71690 : Thomasius, Christian, 1655-1728","Thomasius, Christian, 1655-1728",Christianus Thomasius,,Christian Thomasius,,,Neo-Latin,https://lccn.loc.gov/n50014402,http://id.loc.gov/authorities/names/n50014402,n50014402,https://viaf.org/viaf/61657051,,,,,,,,
91583,"91583 : Thorer, Alban, 1489-1550","Thorer, Alban, 1489-1550",Albanus Torinus,,,,,Neo-Latin,https://lccn.loc.gov/c.gov/authorities/names/n86860630,https://id.loc.gov/authorities/names/n86860630,n86860630,http://viaf.org/viaf/17335205,,,,Thorer Alban 1489-1550,"Thorer, Alban 1489-1550",,"Thorer, Alban 1489-1550",https://www.worldcat.org/identities/lccn-n86860630
71197,"71197 : Thou, Jacques-Auguste de, 1553-1617","Thou, Jacques-Auguste de, 1553-1617",Iacobus Augustus Thuanus,,Jacques Auguste de Thou,,,Neo-Latin,http://lccn.loc.gov/n82064030,https://id.loc.gov/authorities/names/n82064030,n82064030,http://viaf.org/viaf/64012440,,,"Thou, Jacques-Auguste de 1553-1617",Thou Jacques-Auguste de 1553-1617,"Thou, Jacques Auguste de 1553-1617",,"Thou, Jacques-Auguste de",https://www.worldcat.org/identities/lccn-n82064030
91885,"91885 : Thulin, Carl, 1871-1921","Thulin, Carl, 1871-1921",,,,,,Neo-Latin,https://lccn.loc.gov/c.gov/authorities/names/nr99027933,https://id.loc.gov/authorities/names/nr99027933,nr99027933,http://viaf.org/viaf/22930048,,,,Thulin Carl Olof 1871-1921,"Thulin, Carl Olof 1871-1921",,"Thulin, Carl",https://www.worldcat.org/identities/lccn-nr99027933
90558,"90558 : Tiberianus, c. 4th century A.D.","Tiberianus, c. 4th century A.D.",Tiberianus,,,,,Classical,,,,http://viaf.org/viaf/13106750,,,,,Tiberianus ca. 4.Jh.,,Tiberianus spätantiker römischer Dichter,
45417,45417 : Tibullus,Tibullus,Albius Tibullus,Tibullus,,,,Classical,http://lccn.loc.gov/n78087625,https://id.loc.gov/authorities/names/n78087625,n78087625,http://viaf.org/viaf/100219266,Albius Tibullus,Tibullus,,Tibulle 0050?-0018? av. J.-C.,"Tibullus, Albius v50-v19",,"Tibullus, Albius v50-v19",https://www.worldcat.org/identities/lccn-n78087625
45920,45920 : Ticidas,Ticidas,Ticidas,,,,,Classical,http://lccn.loc.gov/nr95022298,https://id.loc.gov/authorities/names/nr95022298,nr95022298,http://viaf.org/viaf/36808461,Ticidas,Ticidas,,,,,,https://www.worldcat.org/identities/lccn-nr95022298
45418,45418 : Ticonius,Ticonius,Tyconius Afer,Ticonius,,,,Classical,http://lccn.loc.gov/n86101433,https://id.loc.gov/authorities/names/n86101433,n86101433,http://viaf.org/viaf/166435340,,"Ticonius, active 4th century (Tichonius Afer)",,Ticonius 0330?-0390?,Tyconius Afer -390,Ticonius,Tyconius,https://www.worldcat.org/identities/lccn-n86101433
92453,"92453 : Tinctoris, Johannes, -1511","Tinctoris, Johannes, -1511","Tinctoris, Iohannes",,Jehan le Taintenier,,Jean de Vaerwere;Jean Teinturier,Neo-Latin,,http://id.loc.gov/authorities/names/n79127148,n79127148,http://viaf.org/viaf/100214007,,,,"Tinctoris, Johannes (1435?-1511?)","Tinctoris, John",,"De Tinctoris, Joannes",https://www.worldcat.org/identities/lccn-n79127148/
71025,"71025 : Tírechán, Saint","Tírechán, Saint",Tirechanus Episcopus,,Tírechán,,,Medieval,,,,http://viaf.org/viaf/10252354,,,,,Tirechanus Episcopus ca. um 660,,,
72031,"72031 : Tiro, M. Tullius (Marcus Tullius), 104 B.C. or 103 B.C.-","Tiro, M. Tullius (Marcus Tullius), 104 B.C. or 103 B.C.-",Marcus Tullius Tiro,,,,,Classical,https://lccn.loc.gov/nr95027995,http://id.loc.gov/authorities/names/nr95027995,nr95027995,https://viaf.org/viaf/49118817,Marcus Tullius Tiro,"Tiro, M. Tullius (Marcus Tullius), ca. 104-4 B.C.",,,,,,
91612,"91612 : Titi, Roberto, 1551-1609","Titi, Roberto, 1551-1609",Robert Titus,,,,,Neo-Latin,https://lccn.loc.gov/c.gov/authorities/names/n88139722,https://id.loc.gov/authorities/names/n88139722,n88139722,http://viaf.org/viaf/74961015,,,"Titi, Roberto 1551-1609",Titi Roberto 1551-1609,"Titi, Roberto 1551-1609",,"Titius, Robert 1551-1609",https://www.worldcat.org/identities/lccn-n88139722
45921,45921 : Titinius,Titinius,Titinius,,,,,Classical,http://lccn.loc.gov/n85297966,https://id.loc.gov/authorities/names/n85297966,n85297966,http://viaf.org/viaf/197436941,Titinius,,,,Titinius ca. 2.Jh. v.Chr.,,Titinius ca. 2.Jh. v.Chr,https://www.worldcat.org/identities/lccn-n85297966
87398,87398 : Titius,Titius,Titius,,,,Titius grammaticus,Classical,,http://id.loc.gov/authorities/names/nr95028427,nr95028427,https://viaf.org/viaf/12198519,"Titius, gram.",,,,,,,
89844,89844 : Titius Aristo 1st/2nd century,Titius Aristo 1st/2nd century,Titius Aristo,,,,,Classical,,,,http://viaf.org/viaf/37305086,,Titius Aristo,,,Titius Aristo 1./2. Jh.,,,
87404,87404 : Titius grammaticus,Titius grammaticus,"Titius, gram.",,,,,,,,,,"Titius, gram.",,,,,,,
71996,"71996 : Titius, C. (Caius), active 2nd century B.C.","Titius, C. (Caius), active 2nd century B.C.",Gaius Titius,,,,,Classical,https://lccn.loc.gov/nr95027548,http://id.loc.gov/authorities/names/nr95027548,nr95027548,https://viaf.org/viaf/54040274,Gaius Titius,,,,,,,
91772,"91772 : Tollius, Jacobus, -1696","Tollius, Jacobus, -1696",Jacobus Tollius,,,,,Neo-Latin,https://lccn.loc.gov/c.gov/authorities/names/n00064244,https://id.loc.gov/authorities/names/n00064244,n00064244,http://viaf.org/viaf/101584699,,,,Tollius Jacobus 1633-1696,"Tollius, Jacobus 1633-1696",,"Tollius, Jacobus 1626-1696",https://www.worldcat.org/identities/lccn-n00064244
90668,"90668 : Tomaso, da Faenza, active 1263-1289","Tomaso, da Faenza, active 1263-1289",,,,,,Medieval,https://lccn.loc.gov/no2016105916,https://id.loc.gov/authorities/names/no2016105916,no2016105916,http://viaf.org/viaf/14147602437357641120,,,,Tommaso da Faenza,,,Tommaso da Faenza,https://www.worldcat.org/identities/lccn-no2016105916
45256,45256 : Tomellus Hasnoniensis,Tomellus Hasnoniensis,Tomellus Hasnoniensis,Tomellus,Tomellus,,,Medieval,,,,http://viaf.org/viaf/30273728,,,,,Tomellus Hasnoniensis ca. um 1075,,,
89720,"89720 : Tonson, Jacob, 1656?-1736","Tonson, Jacob, 1656?-1736",,,,,,Neo-Latin,https://lccn.loc.gov/n50013721,http://id.loc.gov/authorities/names/n50013721,n50013721,https://viaf.org/viaf/330654,,,,,,,,
70853,"70853 : Torquemada, Juan de, 1388-1468","Torquemada, Juan de, 1388-1468",Johannes de Turrecremata,John of Torquemada,Juan de Torquemada,,,Medieval,http://lccn.loc.gov/n50049826,https://id.loc.gov/authorities/names/n50049826,n50049826,http://viaf.org/viaf/9948377,,,"Torquemada, Juan de 1388-1468",Torquemada Juan de 1388-1468,Johannes de Turrecremata 1388-1468,"Torquemada , Juan : de ",Iohannes de Turrecremata 1388-1468 card,https://www.worldcat.org/identities/lccn-n50049826
89495,"89495 : Torre, Diego de la","Torre, Diego de la",,,,,,Neo-Latin,,,,https://viaf.org/viaf/99845389,,,,,,,,
71142,"71142 : Torrentius, Laevinus, 1525-1595","Torrentius, Laevinus, 1525-1595",Laevinus Torrentius,,Lieven van der Beke,,,Neo-Latin,http://lccn.loc.gov/n86865466,https://id.loc.gov/authorities/names/n86865466,n86865466,http://viaf.org/viaf/89526046,,,"Torrentius, Laevinus 1525-1595",Torrentius Laevinus 1525-1595,"Torrentius, Laevinus 1525-1595",,"Torrentius, Laevinus",https://www.worldcat.org/identities/lccn-n86865466
72047,"72047 : Torresanus, Andreas, de Asula, 1451-1529 ","Torresanus, Andreas, de Asula, 1451-1529 ",,,,,,Neo-Latin,https://lccn.loc.gov/no95027093,http://id.loc.gov/authorities/names/no95027093,no95027093,,,,,,,,,
45922,45922 : Trabea,Trabea,Trabea,,Quintus Trabea,,,Classical,http://lccn.loc.gov/nr95031188,https://id.loc.gov/authorities/names/nr95031188,nr95031188,http://viaf.org/viaf/101036993,Trabea,"Trabea, 2nd cent. B.C.",,,,,,https://www.worldcat.org/identities/lccn-nr95031188
45923,"45923 : Trajan, Emperor of Rome","Trajan, Emperor of Rome",Imperator Caesar Nerva Traianus Divi Nervae Filius Augustus;M. Ulpius Traianus;Marcus Ulpius Traianus,Trajan,Marcus Ulpius Traianus,,"Imp. Marcus Ulpius Traianus, Trajan",Classical,http://lccn.loc.gov/n79055990,https://id.loc.gov/authorities/names/n79055990,n79055990,http://viaf.org/viaf/88067472,"Imp. Marcus Ulpius Traianus, Trajan","Trajan, Emperor of Rome, 53-117",,Trajan empereur romain 0053-0117,"Trajan Römisches Reich, Kaiser 53-117","Traianus , Marcus Ulpius","Trajà, Marc Ulpi, 53-117 emperador de Roma,",https://www.worldcat.org/identities/lccn-n79055990
71576,"71576 : Traversari, Ambrogio, 1386-1439","Traversari, Ambrogio, 1386-1439",Ambrosius Camaldulensis Traversarius,,Ambrose Camaldule,,,Medieval,http://lccn.loc.gov/n86142822,https://id.loc.gov/authorities/names/n86142822,n86142822,http://viaf.org/viaf/29617842,,,"Traversari, Ambrogio",Ambroise le Camaldule 1386-1439,"Traversarius, Ambrosius 1386-1439","Traversari , Ambrogio ","Traversari, Ambrogio",https://www.worldcat.org/identities/lccn-n86142822
71997,"71997 : Trebatius Testa, C. (Caius), active 1st century B.C.","Trebatius Testa, C. (Caius), active 1st century B.C.",Gaius Trebatius Testa,,,,,Classical,https://lccn.loc.gov/nr95037483,http://id.loc.gov/authorities/names/nr95037483,nr95037483,https://viaf.org/viaf/15575546,Gaius Trebatius Testa,,,,,,,
